Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[42.49586403],[3.24177421],[0.06106598],[0.00375177],[0.94666881],0
[44.63558701],[3.17439593],[0.04773206],[0.00229083],[0.98850707],0
[18.62806876],[2.29587864],[0.06412458],[0.00413595],[0.96847865],0
[41.78735217],[3.0206366],[0.04576737],[0.00210805],[0.98695064],0
[31.87939777],[3.01326476],[0.0385554],[0.00149719],[0.99095223],0
[55.55692035],[3.64882367],[0.05053502],[0.00257029],[0.98624681],0
[35.49098298],[3.05232919],[0.03945128],[0.00156777],[0.98716803],0
[77.62547009],[4.39154168],[0.04445616],[0.00198885],[0.98219986],0
[109.08623345],[5.44311053],[0.02804865],[0.0007937],[0.96088846],0
[47.05607863],[3.36493152],[0.03690194],[0.00136961],[0.99115872],0
[30.43018386],[2.72966505],[0.04477716],[0.00201678],[0.99041521],0
[58.91905181],[3.75437852],[0.05046761],[0.0025594],[0.98526092],0
[30.84564464],[2.75311575],[0.04405085],[0.00195099],[0.99162281],0
[100.50586991],[4.92023781],[0.04284518],[0.00184586],[0.98083823],0
[37.2572327],[3.15102358],[0.04117148],[0.00170407],[0.98840058],0
[47.99236212],[3.86972006],[0.03283865],[0.0010849],[0.98592622],0
[69.59157878],[4.51258917],[0.03583118],[0.00129386],[0.97030664],0
[61.37756041],[4.3706968],[0.03125683],[0.00098507],[0.97290604],0
[67.39371205],[4.44279798],[0.03429575],[0.00118384],[0.98393134],0
[73.13414526],[4.51856298],[0.03336538],[0.00112229],[0.9803531],0
[120.09288914],[5.63485814],[0.03145833],[0.00099652],[0.9630762],0
[31.47052112],[2.80636998],[0.04804716],[0.00232517],[0.98771975],0
[124.0648795],[5.77158961],[0.02727999],[0.00074969],[0.95579466],0
[71.78767827],[4.38985763],[0.03514779],[0.00124276],[0.9793993],0
[97.50594995],[5.0358035],[0.03865503],[0.00150232],[0.97403686],0
[36.41347628],[3.37998169],[0.04183877],[0.00176416],[0.99156068],0
[59.91011157],[4.32881003],[0.03549275],[0.00126884],[0.97390897],0
[42.41781399],[3.73024836],[0.03434308],[0.00118668],[0.98139656],0
[12.21443905],[2.20306591],[0.04725863],[0.00225387],[0.98915419],0
[34.37464193],[3.04148523],[0.04211531],[0.00178996],[0.99097985],0
[42.90108897],[3.67514648],[0.03396283],[0.00116603],[0.98202847],0
[50.89382442],[4.2910706],[0.03057381],[0.00094268],[0.97141547],0
[109.25484691],[5.73578671],[0.02577182],[0.00066982],[0.9686151],0
[134.43615404],[6.08350121],[0.0275445],[0.00076446],[0.95559904],0
[68.09618556],[4.79898288],[0.02964558],[0.00088541],[0.96609066],0
[126.06000716],[5.95336646],[0.02595925],[0.00068102],[0.96542748],0
[70.22467234],[4.74916167],[0.02892154],[0.00084365],[0.96344355],0
[123.29073711],[5.85174281],[0.02738144],[0.0007564],[0.96272762],0
[75.9303299],[4.74663419],[0.03268279],[0.00108054],[0.96064031],0
[71.66372271],[4.66279319],[0.03201236],[0.0010344],[0.96238166],0
[133.65049053],[5.87568176],[0.03079332],[0.00095686],[0.96018535],0
[60.35325951],[4.43572404],[0.02987448],[0.00090059],[0.97038923],0
[32.91319268],[3.13461789],[0.04399507],[0.00196083],[0.99139251],0
[96.02693215],[4.92920785],[0.03017967],[0.000918],[0.9693108],0
[13.25475076],[2.11222943],[0.0436877],[0.00192047],[0.9910689],0
[15.73233517],[2.41473009],[0.04415632],[0.00196556],[0.99083586],0
[115.94603313],[5.39157668],[0.02784703],[0.00078168],[0.96228673],0
[19.16711794],[2.54257423],[0.04560983],[0.0020939],[0.98983702],0
[24.07736586],[2.69942812],[0.04621183],[0.00215007],[0.9884084],0
[20.58701705],[2.61566087],[0.04404972],[0.00195365],[0.98964655],0
[20.18922353],[2.62163637],[0.04635643],[0.00216214],[0.9902826],0
[23.72574851],[2.78081382],[0.04510991],[0.00204821],[0.9884647],0
[27.01244689],[2.88650381],[0.04559162],[0.00209073],[0.98731978],0
[22.63088989],[2.71513183],[0.04618223],[0.00214685],[0.98833339],0
[23.41374596],[2.72324017],[0.04727478],[0.00224965],[0.98816114],0
[33.98477727],[3.10600762],[0.04481492],[0.00202223],[0.98313102],0
[16.55331599],[2.3223246],[0.05227979],[0.0027525],[0.99046634],0
[88.95572029],[4.89758403],[0.02803523],[0.00079195],[0.9701883],0
[25.62030882],[2.79772653],[0.0493888],[0.00245323],[0.98681037],0
[23.08669785],[2.70838641],[0.04570306],[0.0021027],[0.98755404],0
[23.57276042],[2.76798984],[0.04560488],[0.00209274],[0.98803441],0
[14.34580787],[2.24674984],[0.04712337],[0.00223633],[0.99189394],0
[14.37473614],[2.23461222],[0.04674703],[0.00220072],[0.99173658],0
[32.74159172],[3.08713464],[0.04378162],[0.0019285],[0.98335406],0
[14.87124415],[2.29578733],[0.0436187],[0.00191509],[0.99161019],0
[20.82733619],[2.69591749],[0.04159746],[0.00174157],[0.98788993],0
[13.84788306],[2.20502048],[0.04729761],[0.0022519],[0.99290843],0
[27.77742052],[2.99700292],[0.0416575],[0.00174554],[0.98543489],0
[92.808772],[4.80322178],[0.02927754],[0.00086363],[0.96844733],0
[87.64944137],[5.05231018],[0.02485767],[0.00062568],[0.98885293],0
[118.01927925],[5.46226796],[0.02771741],[0.00077361],[0.961032],0
[17.42345988],[2.35467825],[0.04894896],[0.00241127],[0.99115584],0
[15.90356232],[2.25113065],[0.05166727],[0.00268706],[0.99166019],0
[22.33819166],[2.68824049],[0.04645378],[0.00217347],[0.98598454],0
[23.94713884],[2.75140663],[0.04658789],[0.00218533],[0.98514628],0
[13.41301794],[2.12711406],[0.05131335],[0.00265249],[0.99237593],0
[27.29239028],[2.8257277],[0.04549713],[0.00208593],[0.98306821],0
[13.6719548],[2.15017798],[0.04993722],[0.00250964],[0.99227844],0
[18.88180488],[2.53079989],[0.04667219],[0.00219307],[0.98835638],0
[19.16393596],[2.50918074],[0.04724746],[0.00224803],[0.98812866],0
[11.44961158],[2.03467962],[0.05083221],[0.00259854],[0.99274494],0
[92.16165176],[4.66061689],[0.0306248],[0.00094554],[0.97221414],0
[10.06901352],[1.92380754],[0.05160661],[0.00268679],[0.9907482],0
[39.80105383],[3.08782572],[0.0628167],[0.00396672],[0.99449485],0
[41.99075629],[2.94519128],[0.07979419],[0.00638042],[0.99465296],0
[41.37877898],[2.82565844],[0.0783882],[0.0061553],[0.99505977],0
[37.04494234],[2.83864783],[0.06972455],[0.00487806],[0.99510878],0
[34.13997715],[3.126922],[0.06087476],[0.00372154],[0.99554635],0
[35.56701329],[2.79917227],[0.08001769],[0.00641306],[0.99532745],0
[136.53279225],[5.72724184],[0.02777102],[0.00077827],[0.9583994],0
[44.09056111],[2.97697688],[0.11204517],[0.01256507],[0.99512076],0
[39.61333211],[2.95335484],[0.05356441],[0.00288438],[0.99403956],0
[131.71618281],[5.62535069],[0.0311631],[0.00098133],[0.96074262],0
[42.97487905],[2.82007443],[0.09319066],[0.00869803],[0.9948694],0
[50.25577497],[3.24537615],[0.07449139],[0.0055582],[0.99396719],0
[39.94664611],[2.6377472],[0.11397876],[0.01301079],[0.99548934],0
[103.64731895],[4.69456644],[0.03659472],[0.00135207],[0.96962558],0
[48.3779771],[2.85284525],[0.10471223],[0.01097781],[0.9952863],0
[39.73080333],[2.68322889],[0.06512222],[0.00425119],[0.99458769],0
[43.45952009],[3.00073395],[0.06838563],[0.00468805],[0.99444467],0
[45.98916899],[2.89189201],[0.09004995],[0.00811998],[0.9946644],0
[47.27363379],[2.70477103],[0.08313418],[0.00692359],[0.99404164],0
[40.48205],[2.60543993],[0.08226182],[0.00678019],[0.99451036],0
[89.26945641],[4.37038099],[0.03637793],[0.00133467],[0.97308129],0
[11.44376092],[1.84056753],[0.06688634],[0.00450309],[0.99285037],0
[22.15547524],[3.00631772],[0.03636398],[0.0013384],[0.98413289],0
[15.70199992],[2.21993515],[0.04919112],[0.00244147],[0.98872142],0
[105.82516207],[4.83528723],[0.03632939],[0.00132839],[0.96720028],0
[15.02965725],[2.15302369],[0.04977898],[0.00249896],[0.98759911],0
[23.74820878],[2.66513321],[0.04715101],[0.00224837],[0.98206819],0
[25.30058205],[2.68303757],[0.05723389],[0.00330747],[0.98140487],0
[13.30041264],[2.05801589],[0.05881932],[0.00348442],[0.98712991],0
[21.48048982],[2.56091536],[0.0575561],[0.00334216],[0.98213697],0
[12.43953886],[2.04841641],[0.05765667],[0.00334798],[0.98871363],0
[16.16002414],[2.24050587],[0.05739091],[0.00332118],[0.9841655],0
[17.40704753],[2.46778609],[0.04705866],[0.00223675],[0.98552608],0
[10.54880294],[1.92740597],[0.05454978],[0.0030014],[0.98946428],0
[16.10112789],[2.35946885],[0.05008256],[0.00252932],[0.98730922],0
[120.37572874],[5.10330916],[0.04016894],[0.00162503],[0.96626259],0
[17.83763596],[2.36854787],[0.05017853],[0.00253641],[0.9873096],0
[18.38256971],[2.45067684],[0.04720101],[0.00224773],[0.98642591],0
[20.77033035],[2.53540534],[0.05165373],[0.00270355],[0.9832582],0
[10.92021553],[2.03323328],[0.05313311],[0.00284434],[0.98932491],0
[12.19862466],[2.09217554],[0.05044184],[0.00256402],[0.98865376],0
[17.48335272],[2.46009226],[0.04493476],[0.00203986],[0.98603376],0
[12.37408562],[2.02437029],[0.05336106],[0.00286595],[0.98781364],0
[11.40106088],[1.92491688],[0.05583382],[0.00313674],[0.98869227],0
[15.32429068],[2.18251165],[0.05683802],[0.00326113],[0.98391374],0
[13.62712108],[2.06114714],[0.05936476],[0.00354889],[0.98611907],0
[126.54442914],[5.15908941],[0.03554602],[0.00127043],[0.96141295],0
[12.47706334],[2.04583093],[0.0561586],[0.00318234],[0.98845086],0
[14.7367792],[2.31592744],[0.05161768],[0.00268983],[0.99092394],0
[69.51083949],[5.02149988],[0.0237847],[0.00057109],[0.9785028],0
[150.39307074],[6.70222273],[0.0215048],[0.00046591],[0.95094646],0
[139.80521196],[6.52014919],[0.02233395],[0.00050232],[0.95247506],0
[79.19367761],[5.55883],[0.01986982],[0.00039826],[0.97837909],0
[201.36679104],[7.42392004],[0.02235954],[0.00050323],[0.94373531],0
[62.44229593],[4.52257761],[0.02876393],[0.00083421],[0.97005405],0
[131.80424091],[6.55413846],[0.02156985],[0.0004686],[0.95851895],0
[49.10273517],[4.10517764],[0.03266552],[0.00107317],[0.98044781],0
[149.77942754],[6.780971],[0.02149061],[0.00046503],[0.9520118],0
[58.2764554],[4.28836912],[0.03119968],[0.00097968],[0.98590626],0
[118.11740377],[6.2002805],[0.02284268],[0.00052601],[0.96008023],0
[57.23026446],[4.49852156],[0.02509031],[0.00063522],[0.9811057],0
[86.78596794],[5.28634188],[0.024878],[0.00062339],[0.96696049],0
[51.91191671],[4.46180744],[0.02436839],[0.00059891],[0.98384109],0
[55.89748461],[4.58576591],[0.02473996],[0.00061677],[0.9793142],0
[156.58512835],[6.91518843],[0.02177447],[0.0004778],[0.95405678],0
[143.2715758],[5.61100468],[0.03064631],[0.00094595],[0.96231624],0
[156.77696836],[6.9317616],[0.02164903],[0.00047204],[0.94998863],0
[56.18322575],[3.49779452],[0.03940567],[0.00155963],[0.98819013],0
[131.38212323],[6.38331892],[0.02253677],[0.00051142],[0.9576572],0
[122.19676962],[5.96657963],[0.0234917],[0.00055583],[0.95449713],0
[91.89312135],[5.44693722],[0.02498541],[0.00062949],[0.96642353],0
[173.50079607],[6.24491139],[0.02849002],[0.00082248],[0.93616386],0
[90.84003423],[5.82356666],[0.02234197],[0.00050321],[0.96711351],0
[103.84849979],[5.2631341],[0.02783967],[0.00078305],[0.9621315],0
[68.23379036],[5.04042239],[0.03156095],[0.00100335],[0.98792308],0
[117.22655196],[6.18581643],[0.0260623],[0.00068363],[0.95262692],0
[157.76724984],[6.04547249],[0.02761638],[0.00076974],[0.95489937],0
[88.41150415],[5.74309365],[0.02260746],[0.00051582],[0.9681338],0
[102.61481127],[5.96498725],[0.02220575],[0.00049759],[0.96108649],0
[63.40759802],[4.36514634],[0.02728929],[0.00075051],[0.98146888],0
[100.88881537],[5.58330007],[0.02433983],[0.00059748],[0.96208712],0
[147.57824367],[7.13210192],[0.02091996],[0.00044114],[0.94764234],0
[68.58284004],[4.59369054],[0.02772575],[0.00077469],[0.96531479],0
[145.62842006],[7.07555575],[0.02159743],[0.00047042],[0.9429606],0
[100.37395532],[6.04155159],[0.02289287],[0.00052857],[0.95462417],0
[84.99584054],[4.43270092],[0.03299724],[0.00109692],[0.96187885],0
[122.12831798],[5.2650825],[0.02959176],[0.00088217],[0.9646562],0
[71.58266554],[4.32742459],[0.03377932],[0.00114831],[0.94285526],0
[63.31499538],[4.03659594],[0.02995361],[0.00090704],[0.99203792],0
[123.82388017],[6.70102668],[0.02054755],[0.00042738],[0.96535548],0
[35.28151907],[3.6779515],[0.02908194],[0.00085136],[0.99310649],0
[37.08779775],[3.96925181],[0.03067119],[0.00094621],[0.99166709],0
[78.65657429],[5.01355405],[0.0327332],[0.00107941],[0.96974585],0
[117.6266384],[5.25784108],[0.02749894],[0.00076277],[0.97071057],0
[105.27905227],[5.25678478],[0.03034065],[0.00092998],[0.94829637],0
[74.6012106],[4.35269788],[0.03747408],[0.0014188],[0.96192469],0
[58.80442243],[4.06845964],[0.03372464],[0.00114801],[0.97069287],0
[90.97358613],[5.74493742],[0.02377472],[0.00057017],[0.96067292],0
[67.4887402],[4.11398868],[0.03730511],[0.00140067],[0.9696328],0
[73.77781214],[5.02447164],[0.02832597],[0.00080941],[0.96587545],0
[38.02776504],[3.94876767],[0.03047278],[0.00093485],[0.9921571],0
[112.64211857],[5.22299822],[0.03527282],[0.0012524],[0.95520196],0
[49.56096877],[3.56799634],[0.04264382],[0.00182832],[0.98183734],0
[53.29987716],[3.85867314],[0.03698223],[0.00137914],[0.98249173],0
[37.72303612],[3.41652034],[0.0485917],[0.00237248],[0.98341367],0
[97.63512782],[4.92749207],[0.03723215],[0.00139712],[0.97567124],0
[26.02169871],[2.92378332],[0.04586725],[0.00211975],[0.96577354],0
[29.6469914],[2.94882907],[0.04945553],[0.00246222],[0.97871414],0
[97.95878336],[4.78594106],[0.03490313],[0.00123004],[0.9735833],0
[27.2800479],[3.04943989],[0.04317179],[0.00187893],[0.96271901],0
[145.23879396],[5.75886747],[0.03011245],[0.00091341],[0.96209096],0
[40.10213249],[3.34330764],[0.04649481],[0.00218186],[0.98944135],0
[47.26910318],[3.92323258],[0.03997556],[0.00160907],[0.962705],0
[62.927215],[4.63635377],[0.03106725],[0.00097394],[0.97105397],0
[30.82606495],[3.51046761],[0.03545587],[0.00126738],[0.97046011],0
[35.35904018],[3.56265367],[0.03790302],[0.00145245],[0.96873434],0
[89.74228777],[5.88810164],[0.02692307],[0.00074712],[0.93548205],0
[45.47315952],[4.02042444],[0.0310241],[0.00097019],[0.97042987],0
[79.79810374],[4.71743795],[0.04011091],[0.00162596],[0.97320762],0
[42.67382861],[4.10069825],[0.02881088],[0.00083839],[0.97517059],0
[32.6501528],[2.80645729],[0.05772743],[0.00335286],[0.98821577],0
[72.5122512],[5.06344635],[0.02419413],[0.00058999],[0.97352082],0
[88.37565342],[5.83806439],[0.02498963],[0.00064097],[0.95166825],0
[51.80011196],[4.51735241],[0.02428005],[0.00059602],[0.97592071],0
[68.35413042],[5.20900799],[0.02214924],[0.00049543],[0.97355485],0
[46.58755132],[3.8051875],[0.04679211],[0.002207],[0.98334208],0
[45.54569506],[4.56032467],[0.02323572],[0.00054587],[0.97895749],0
[50.09636381],[4.13081748],[0.05977474],[0.00360758],[0.9737468],0
[113.3045457],[5.14043767],[0.03413552],[0.00117229],[0.97059342],0
[52.07781221],[4.6137144],[0.02277452],[0.00052287],[0.98165676],0
[66.30414972],[4.66889112],[0.03944113],[0.00156902],[0.97541279],0
[41.72712607],[3.24515745],[0.07504851],[0.00565827],[0.98187731],0
[28.48319058],[3.65377157],[0.02959982],[0.00088604],[0.97839307],0
[76.52420826],[4.99007477],[0.03004018],[0.00091266],[0.97789533],0
[45.56073336],[4.24618832],[0.02777306],[0.00078043],[0.98012638],0
[31.61899664],[3.13727409],[0.03871491],[0.00151245],[0.97419976],0
[19.92936781],[2.88678148],[0.03934269],[0.00156393],[0.97585822],0
[44.27790478],[3.62205536],[0.0366427],[0.00135425],[0.98056681],0
[23.30258543],[3.13420666],[0.03433171],[0.00118779],[0.97463444],0
[52.56997889],[3.98954705],[0.03626818],[0.00133109],[0.97857658],0
[24.80152501],[3.34879114],[0.03149437],[0.00100265],[0.9795496],0
[9.71896821],[1.93188875],[0.04638838],[0.00217831],[0.99340807],0
[42.36442038],[3.41412583],[0.05349323],[0.0028743],[0.9774603],0
[58.86232449],[4.14510608],[0.04500536],[0.00204031],[0.97719414],0
[4.2386983],[1.24653962],[0.07374505],[0.00548296],[0.99456154],0
[52.48204309],[3.91540434],[0.0433352],[0.00188894],[0.97874741],0
[105.72336937],[5.26686779],[0.05614069],[0.00316503],[0.98112003],0
[54.1319893],[4.26063036],[0.03395226],[0.00115981],[0.97761574],0
[68.74126295],[4.68631873],[0.03128553],[0.0009861],[0.96804022],0
[61.65936405],[4.3517858],[0.036875],[0.00136904],[0.97496389],0
[55.18457667],[4.15491445],[0.04057391],[0.00165768],[0.98001787],0
[48.42762394],[3.91777028],[0.03626549],[0.00132356],[0.98272273],0
[47.8622],[3.86970856],[0.03964839],[0.00158124],[0.98377905],0
[48.58319254],[3.88675145],[0.04230953],[0.0018008],[0.98373922],0
[43.258886],[3.6778252],[0.04296943],[0.00185555],[0.98094915],0
[54.25837619],[3.89640663],[0.04414259],[0.00196073],[0.98132659],0
[54.99818335],[3.96791857],[0.04367086],[0.00191811],[0.98092587],0
[59.45088573],[4.18692505],[0.04147683],[0.00173023],[0.98068876],0
[60.0806262],[4.18560064],[0.04151848],[0.0017346],[0.98016901],0
[54.0268337],[4.01271269],[0.04045092],[0.00164656],[0.98110396],0
[50.5726059],[3.87185507],[0.04059169],[0.00165755],[0.98257941],0
[50.33014666],[3.80647352],[0.04116213],[0.00170478],[0.98094083],0
[48.89235652],[3.8784685],[0.03989327],[0.00160162],[0.9835062],0
[51.25355326],[3.91493522],[0.04097043],[0.00168864],[0.98277758],0
[52.55574501],[3.84177072],[0.04992399],[0.00251113],[0.98195653],0
[51.11642049],[3.91622572],[0.04145303],[0.0017293],[0.98286878],0
[43.90959994],[3.61066489],[0.04518709],[0.00205269],[0.98443722],0
[54.6773074],[4.67010279],[0.02380661],[0.00057234],[0.98374391],0
[54.16397604],[4.01435472],[0.0458496],[0.00211807],[0.98092376],0
[54.04038533],[4.00173189],[0.04716876],[0.00223986],[0.9807199],0
[55.17601714],[4.17236955],[0.03588951],[0.00129797],[0.97954778],0
[47.86823678],[4.07955718],[0.03345976],[0.00112758],[0.98034362],0
[51.45005745],[4.11697631],[0.03308231],[0.00110174],[0.98199317],0
[44.50138786],[3.72766918],[0.0375715],[0.00142061],[0.98340758],0
[49.54837523],[3.98150011],[0.0368887],[0.00136926],[0.98286196],0
[44.17614732],[3.87522439],[0.03412581],[0.00117109],[0.98447343],0
[51.7272904],[3.81226157],[0.04240486],[0.00181129],[0.98437388],0
[48.62471603],[3.89599298],[0.03560009],[0.00127689],[0.97668659],0
[44.13034158],[4.43540374],[0.02433546],[0.00059737],[0.98648438],0
[41.35882826],[3.03464293],[0.04754637],[0.00227848],[0.98837492],0
[55.76325337],[4.09083854],[0.03482721],[0.00122092],[0.97772958],0
[57.3530011],[4.30289918],[0.03455242],[0.0012024],[0.97843842],0
[39.52347225],[3.74239324],[0.03525837],[0.0012514],[0.9791851],0
[41.88115811],[3.6869374],[0.03809778],[0.00145983],[0.98031677],0
[56.15016975],[4.13962367],[0.03520948],[0.00124955],[0.9767508],0
[53.94802973],[4.07171683],[0.03446648],[0.00119704],[0.97726888],0
[54.04042735],[4.0746984],[0.03499468],[0.00123314],[0.97486786],0
[77.02245579],[4.15210701],[0.05334321],[0.00287256],[0.9843724],0
[71.75455132],[4.06416807],[0.05868159],[0.00346639],[0.98516647],0
[71.79722181],[4.22941741],[0.05429],[0.00296689],[0.98511665],0
[86.49223788],[5.66520417],[0.02159094],[0.00046962],[0.97928723],0
[96.98779542],[4.23523259],[0.03897684],[0.00153081],[0.97420528],0
[52.6404057],[3.87310403],[0.05090811],[0.00260751],[0.98773432],0
[57.60311129],[4.1250092],[0.04085993],[0.00167854],[0.98564027],0
[73.62638217],[4.21200603],[0.0423936],[0.00180775],[0.98415747],0
[54.82227834],[3.85213382],[0.04226523],[0.00179463],[0.98683937],0
[54.87289284],[4.14240714],[0.03751606],[0.0014193],[0.98191268],0
[73.97525384],[4.67130767],[0.03261689],[0.00106953],[0.98378407],0
[41.42194318],[3.68377067],[0.03666701],[0.00135235],[0.98960613],0
[87.79937523],[4.6821652],[0.04111878],[0.00170409],[0.98081736],0
[84.5996698],[5.05106243],[0.0314205],[0.00099332],[0.9793035],0
[46.96456984],[3.55943463],[0.03829145],[0.00147473],[0.98893712],0
[80.40313038],[5.4032166],[0.02258315],[0.0005138],[0.97871568],0
[43.8398228],[3.07683256],[0.04796643],[0.00231132],[0.98491657],0
[81.27061092],[4.7581162],[0.03208083],[0.00103749],[0.97114962],0
