Contrast,Dissimilarity,Energy,ASM,Correlation
[980.15663255],[22.64981065],[0.01269385],[0.00016146],[0.55490738]
[878.24534951],[21.6608278],[0.01334872],[0.00017833],[0.62327544]
[929.30534538],[22.02319119],[0.01336864],[0.00017897],[0.60958704]
[979.44696657],[22.79849477],[0.01312772],[0.0001726],[0.55223306]
[1019.27345612],[23.07852658],[0.01261404],[0.00015923],[0.53828673]
[1147.13552821],[22.9870848],[0.01945069],[0.00040027],[0.63526455]
[1134.70259662],[22.69915152],[0.01798444],[0.00033964],[0.59446227]
[810.73817006],[19.29001466],[0.0178119],[0.00031882],[0.63059856]
[1072.01758663],[22.92947873],[0.01606828],[0.00026432],[0.66767062]
[885.38425515],[20.69343436],[0.01725919],[0.00030223],[0.6525878]
[1144.50039566],[23.32123194],[0.01692074],[0.00029282],[0.59527955]
[1084.32007997],[22.27340326],[0.01708326],[0.00029798],[0.64490684]
[1091.16501886],[22.10416288],[0.01721065],[0.00029975],[0.60000622]
[1101.76736362],[22.82534486],[0.01731759],[0.00030469],[0.58216117]
[1615.9344957],[27.6583942],[0.01162254],[0.00013522],[0.71505374]
[1819.81451957],[28.74754186],[0.01191203],[0.00014196],[0.67237375]
[2202.26165165],[31.23874106],[0.01062849],[0.00011303],[0.70330654]
[1854.86664973],[28.91880107],[0.0117862],[0.00013895],[0.69816177]
[2224.75075384],[31.68359436],[0.01079336],[0.00011655],[0.6987525]
[2272.00015641],[32.27158798],[0.0107631],[0.000116],[0.68048062]
[1780.63362386],[28.96951668],[0.01121215],[0.0001261],[0.76984051]
[1856.73083634],[29.3939507],[0.01142957],[0.00013104],[0.76517336]
[1743.60604194],[28.25261647],[0.01185206],[0.00014055],[0.70615314]
[1856.6135666],[28.96968981],[0.01165719],[0.00013597],[0.68767153]
[1895.97683466],[29.67692369],[0.01115915],[0.00012471],[0.74969783]
[1969.66581021],[28.62182375],[0.01231577],[0.00015203],[0.70261847]
[2105.77662622],[30.94451675],[0.01107255],[0.00012271],[0.69767098]
[2238.82215917],[31.74749422],[0.01076484],[0.00011594],[0.69923471]
[1675.85625439],[28.33492889],[0.01118205],[0.00012542],[0.77266296]
[1715.20780163],[26.97197829],[0.01237157],[0.00015316],[0.72582122]
[1764.31625715],[26.86777796],[0.01291371],[0.00016711],[0.75150357]
[1897.8042641],[28.38481276],[0.01189038],[0.00014156],[0.71650946]
[1918.63119715],[28.4905404],[0.011896],[0.00014166],[0.71387777]
[2289.37025939],[32.03717572],[0.01128229],[0.00012734],[0.69817169]
[2207.45717315],[31.79576891],[0.01077729],[0.00011623],[0.70172369]
[1795.97157895],[28.02846632],[0.01189671],[0.00014161],[0.70782903]
[1641.32059513],[26.67323288],[0.01227434],[0.00015077],[0.70984662]
[1945.61984445],[29.03508428],[0.01243626],[0.00015486],[0.66656725]
[1821.76373041],[29.0648316],[0.01169728],[0.00013711],[0.7666967]
[1289.12647176],[23.61631339],[0.03632182],[0.00136812],[0.44912669]
[1251.12394578],[25.52545059],[0.01554075],[0.00024235],[0.59151244]
[1041.97561695],[23.59579297],[0.0142278],[0.00020423],[0.64279082]
[1287.63144472],[26.32398509],[0.01164416],[0.00013575],[0.61691182]
[1319.71689807],[25.99748816],[0.01196267],[0.00014316],[0.59976138]
[1385.85283615],[26.35453177],[0.01271883],[0.00016195],[0.63403969]
[1266.35356379],[25.89573756],[0.0129629],[0.00016933],[0.59760314]
[1666.89280301],[28.34522995],[0.01522277],[0.00023599],[0.57696581]
[1360.9304903],[26.63345949],[0.01224446],[0.00015077],[0.62003338]
[1339.01895007],[25.52792336],[0.01346599],[0.00018166],[0.5809663]
[1191.08092246],[24.72221035],[0.01414001],[0.0002012],[0.60061174]
[1393.07322283],[26.85791976],[0.0140416],[0.00019861],[0.63661175]
[1347.67118721],[26.13510318],[0.01613146],[0.00026123],[0.65076475]
[1407.1954661],[27.21999131],[0.01279648],[0.00016393],[0.62564322]
[1293.51988506],[25.91684167],[0.01248116],[0.00015586],[0.65035621]
[1393.76908052],[26.98657742],[0.01223867],[0.00014987],[0.61691885]
[1527.34319299],[27.62019775],[0.01362596],[0.00018569],[0.61227943]
[1400.29415215],[25.06937765],[0.01487849],[0.0002215],[0.64451556]
[1344.66399036],[26.01399981],[0.01446894],[0.00020947],[0.61558838]
[1466.70287404],[27.54910863],[0.01442883],[0.00020827],[0.61285353]
[1401.8822019],[27.16564843],[0.01185568],[0.0001406],[0.65428542]
[1267.920976],[25.49359079],[0.01155989],[0.00013368],[0.69307667]
[1369.2172967],[25.44768027],[0.01353549],[0.00018325],[0.53272865]
[1378.59336604],[25.52112262],[0.01266037],[0.00016033],[0.60139014]
[1436.51644091],[26.36586938],[0.0123276],[0.00015201],[0.56541172]
[1474.6903988],[26.64518541],[0.01218849],[0.00014859],[0.56098743]
[1646.16381284],[30.00149266],[0.01132876],[0.00012844],[0.50236581]
[1367.09703687],[26.04006226],[0.0125682],[0.00015797],[0.61116328]
[979.08524157],[20.93254184],[0.01560209],[0.00024366],[0.51363684]
[1410.28035091],[25.69226657],[0.01288312],[0.00016601],[0.56534749]
[1390.12274686],[25.81333656],[0.01245738],[0.00015523],[0.58174245]
[821.22993796],[17.59755837],[0.04738918],[0.00238651],[0.69179428]
[902.2784801],[18.35237858],[0.05210733],[0.00296149],[0.65681659]
[964.61273993],[19.10135827],[0.05436846],[0.00314894],[0.62942172]
[587.64128612],[15.77269478],[0.03314274],[0.00125403],[0.64839557]
[898.1840777],[18.24199373],[0.05306368],[0.00302273],[0.64198737]
[907.14603982],[18.40427672],[0.05532996],[0.00329771],[0.64531829]
[845.95671136],[17.88159454],[0.05518247],[0.00327658],[0.66198618]
[950.05176492],[18.97991727],[0.05375086],[0.00314579],[0.62888269]
[838.69472747],[17.98094966],[0.05205923],[0.00291584],[0.6694493]
[795.26319414],[17.43282872],[0.05338034],[0.0030995],[0.68813181]
[636.9648772],[16.40339941],[0.03176454],[0.00109989],[0.64731505]
[713.62330158],[15.83287449],[0.06834287],[0.00476609],[0.70386206]
[759.38949835],[17.11180101],[0.03328716],[0.00114844],[0.71031663]
[658.95195688],[16.81109668],[0.02499714],[0.00062728],[0.66406409]
[788.64614819],[17.51872627],[0.03479476],[0.00128633],[0.70713728]
[756.02392092],[17.12326891],[0.03995043],[0.00167741],[0.72026625]
[693.12475484],[15.46674342],[0.10434202],[0.01108995],[0.71354008]
[782.68462306],[17.22984985],[0.05608701],[0.00345047],[0.69042054]
[613.53796912],[15.95521067],[0.03649121],[0.00158345],[0.6618404]
[705.04428973],[18.13158748],[0.0202289],[0.00040948],[0.43828926]
[670.97873624],[17.74573957],[0.02119385],[0.00044929],[0.45426246]
[763.64860144],[18.99524025],[0.01933618],[0.00037435],[0.45340935]
[819.01466095],[19.27880159],[0.01899759],[0.00036115],[0.42665198]
[574.72781133],[16.08165488],[0.02188116],[0.00047965],[0.58421354]
[519.28876067],[14.86480924],[0.0248243],[0.00061864],[0.66620657]
[702.66932357],[17.67448027],[0.02082529],[0.00043391],[0.38900477]
[431.63575193],[13.53572797],[0.0234985],[0.0005531],[0.53207478]
[672.48557195],[17.54542393],[0.02165738],[0.00046941],[0.45193176]
[656.91835224],[17.26117912],[0.02352491],[0.00055375],[0.45607673]
[747.76287245],[18.03614207],[0.02119065],[0.00044929],[0.41494998]
[649.49566426],[17.10102707],[0.02128571],[0.00045378],[0.55997937]
[811.27420192],[18.81949029],[0.01931708],[0.00037327],[0.43022132]
[572.098346],[16.17729574],[0.02089621],[0.00043681],[0.47197425]
[666.83114274],[17.26455108],[0.02185729],[0.00047846],[0.55822927]
[757.45719577],[18.65728719],[0.02099853],[0.00044229],[0.47358338]
[585.49180134],[15.54026906],[0.02194807],[0.00048189],[0.47586901]
[744.91988511],[18.52152557],[0.0193501],[0.00037526],[0.46447386]
[692.23860921],[17.9186942],[0.019316],[0.000374],[0.48071429]
[789.84686334],[19.21246349],[0.01708427],[0.00029296],[0.52024573]
[899.15399257],[20.40178882],[0.01721727],[0.00029803],[0.48426307]
[586.66814093],[16.31716257],[0.02028203],[0.00041186],[0.4709562]
[600.72937409],[16.51921481],[0.02087851],[0.0004374],[0.57370943]
[576.82494536],[16.3491521],[0.02053283],[0.00042264],[0.45849598]
[626.97538204],[17.30203166],[0.01887895],[0.00035715],[0.45438977]
[696.94355677],[18.16727084],[0.01754692],[0.00030852],[0.47875847]
[705.96008434],[18.27503276],[0.01769786],[0.00031362],[0.49606647]
[696.84722178],[18.14498422],[0.01806692],[0.00032735],[0.47566239]
[721.82688834],[18.69479245],[0.01779144],[0.00031803],[0.47255407]
[719.48961206],[18.50552374],[0.01836047],[0.00033856],[0.4660503]
[574.93067828],[16.16859302],[0.02226276],[0.00049698],[0.4717103]
[615.00888293],[17.15614016],[0.01943805],[0.00037929],[0.46927463]
[710.12709886],[18.52166664],[0.01650874],[0.00027295],[0.5822367]
[662.32240779],[17.93276271],[0.01665787],[0.00027762],[0.52153977]
[700.41352141],[18.48489083],[0.0154661],[0.00023933],[0.60565786]
[471.49099542],[15.30870456],[0.01670949],[0.00027925],[0.65486803]
[754.54681228],[18.86795512],[0.01536666],[0.00023623],[0.6340235]
[784.97772571],[19.0946472],[0.01555914],[0.00024219],[0.59635339]
[718.26008581],[18.19339072],[0.01614946],[0.00026097],[0.62375627]
[675.73161082],[17.4559567],[0.0170632],[0.00029131],[0.68722811]
[759.3995813],[18.38954448],[0.01653779],[0.00027369],[0.60629855]
[789.62797397],[19.07823409],[0.01627772],[0.00026539],[0.64283489]
[724.43332302],[18.55356909],[0.01598691],[0.00025564],[0.58211853]
[780.42698701],[18.87962839],[0.01572684],[0.00024739],[0.66759539]
[545.8833423],[15.87720593],[0.01923808],[0.00037013],[0.59366175]
[774.88611285],[19.22512235],[0.0153467],[0.00023584],[0.65108149]
[492.13396366],[15.42090954],[0.01728281],[0.00029873],[0.63437661]
[1097.76709268],[22.92676405],[0.01650052],[0.00027234],[0.6941525]
[1595.7197041],[27.35581511],[0.01418095],[0.00020185],[0.71007431]
[1593.8414531],[27.72034059],[0.01306795],[0.00017226],[0.70277132]
[1466.60850725],[26.94991011],[0.01351455],[0.00018266],[0.55591596]
[1336.14114227],[25.61533843],[0.01359837],[0.000185],[0.61591712]
[1638.36424921],[27.87552486],[0.01435733],[0.00020862],[0.69187841]
[1227.25023318],[24.78750472],[0.01364005],[0.00018622],[0.61876365]
[1129.45806105],[23.54882755],[0.0140035],[0.00019628],[0.72347143]
[1290.31951213],[24.87471575],[0.01397387],[0.00019535],[0.63417005]
[1398.21058166],[26.16781106],[0.01369442],[0.00018765],[0.62295982]
[1247.60384621],[24.63576079],[0.01385623],[0.00019209],[0.61241127]
[1405.70324737],[25.60304607],[0.01407069],[0.00019821],[0.58836498]
[1556.19199863],[27.02004568],[0.01367247],[0.00018816],[0.70787602]
[1125.57147928],[23.26271889],[0.01378069],[0.00019038],[0.68432605]
[1341.29499714],[25.6855473],[0.01385265],[0.00019202],[0.62556835]
[1547.18535852],[26.6689584],[0.01539756],[0.00023807],[0.72462051]
[1054.79379419],[22.67527676],[0.01466868],[0.00021552],[0.70261506]
[1394.33072119],[27.23400142],[0.01272296],[0.00016198],[0.67897606]
[1116.68492401],[23.42438082],[0.01593771],[0.00025415],[0.61302163]
[1103.30065299],[23.87021028],[0.01458635],[0.0002128],[0.65180925]
[1075.94892497],[23.5460286],[0.01455828],[0.00021202],[0.68168246]
[1118.00148377],[23.35255218],[0.0152244],[0.00023182],[0.62932423]
[1119.71866451],[23.55809863],[0.01504817],[0.0002265],[0.60169659]
[1176.11888281],[24.48713221],[0.01426667],[0.00020357],[0.63428073]
[1207.22314703],[24.2348144],[0.01449664],[0.00021017],[0.60414355]
[1418.58580182],[27.15496091],[0.01208231],[0.00014603],[0.6950338]
[1149.69654629],[24.07890918],[0.01469286],[0.00021593],[0.59962587]
[1044.16961093],[22.56601141],[0.01568653],[0.00024626],[0.67989403]
[1183.45078906],[24.12774195],[0.01518732],[0.00023083],[0.58615784]
[1405.72850164],[27.17935167],[0.01217602],[0.00014834],[0.68316591]
[1199.70584681],[24.36392153],[0.01471319],[0.00021652],[0.59318548]
[1091.4377824],[23.2957448],[0.0154543],[0.00023888],[0.6055487]
[1108.7837725],[23.40521666],[0.01660971],[0.00027604],[0.59458949]
[1124.24937645],[23.74171866],[0.01608341],[0.00025878],[0.6076456]
[1106.83455362],[23.27917233],[0.01615568],[0.00026112],[0.59600067]
[1119.05481175],[23.35458572],[0.01516688],[0.00023007],[0.58408047]
[1066.34612521],[22.91878208],[0.01547485],[0.0002396],[0.60833786]
[1402.93877094],[27.27060035],[0.01292648],[0.00016722],[0.68183373]
[1198.02961653],[24.56759511],[0.01366318],[0.00018675],[0.61474618]
[1442.37885284],[27.53205184],[0.01230714],[0.00015153],[0.68950461]
[1092.20713111],[23.48096241],[0.01506032],[0.00022691],[0.60067686]
[1134.14799761],[24.01015026],[0.01442628],[0.00020827],[0.67036979]
[1059.16611276],[22.79148983],[0.01498574],[0.00022466],[0.61602705]
[1377.42304125],[26.45305361],[0.01304546],[0.0001703],[0.69123113]
[1121.9981335],[23.93965084],[0.0157335],[0.00024774],[0.64300193]
[1357.71486567],[26.44908795],[0.01211322],[0.00014695],[0.71359847]
[1037.25376186],[22.88979272],[0.01453796],[0.00021145],[0.65678637]
[1100.71912089],[23.06047446],[0.01612881],[0.00026026],[0.57882441]
[1054.63788707],[22.7335357],[0.01638381],[0.00026856],[0.60963092]
[1030.14424869],[22.11113022],[0.01695886],[0.00028787],[0.56478981]
[1094.14128741],[23.03919724],[0.01576848],[0.00024883],[0.59627396]
[1508.13350789],[28.46278612],[0.01218104],[0.00014858],[0.62807108]
[1385.57731605],[26.76966882],[0.01254188],[0.00015745],[0.70241382]
[958.11186124],[22.08677652],[0.01578124],[0.0002493],[0.65546616]
[1101.08963767],[23.61810607],[0.01481447],[0.00021961],[0.61575819]
[1120.01806615],[23.50926249],[0.01490927],[0.0002228],[0.59755046]
[1032.48839457],[22.60784746],[0.01539916],[0.00023725],[0.679751]
[1126.03958146],[23.76944773],[0.01518674],[0.0002308],[0.62650689]
[1044.08129554],[22.90685518],[0.01482591],[0.00022003],[0.65689922]
[1154.64454606],[23.78443728],[0.01604804],[0.00025776],[0.59571788]
[1162.28348771],[24.348876],[0.01485698],[0.00022094],[0.62594762]
[1099.52496763],[23.29008587],[0.01558872],[0.00024318],[0.59483428]
[1342.92461678],[26.93834618],[0.01199744],[0.00014416],[0.68089669]
[1414.05053732],[27.07930931],[0.01234092],[0.00015261],[0.69046224]
[1075.73975536],[23.57242054],[0.01442953],[0.00020844],[0.68569357]
[1089.00889094],[23.51849749],[0.01462356],[0.00021396],[0.67981384]
[2067.44771586],[29.30513526],[0.01394931],[0.00019466],[0.64328032]
[1921.65105942],[27.87070959],[0.01457663],[0.00021252],[0.64666841]
[2065.95007965],[29.45420508],[0.01441448],[0.00020821],[0.64063878]
[2116.26715354],[30.59789112],[0.01373211],[0.00018892],[0.62296167]
[2081.6679364],[30.16096664],[0.01323604],[0.00017561],[0.62005733]
[2105.6734133],[30.24853928],[0.01370936],[0.00018813],[0.62388261]
[2162.91174353],[30.40409009],[0.01517497],[0.00023057],[0.6061569]
[2267.37748335],[31.93007447],[0.01263267],[0.00015985],[0.63304765]
[1960.10985908],[29.31911424],[0.01425131],[0.00020316],[0.6674094]
[1912.56554595],[29.98774277],[0.01486387],[0.000221],[0.6148584]
[2253.49541794],[31.49657568],[0.01336412],[0.0001788],[0.69016418]
[1653.5858456],[25.52571155],[0.01619369],[0.00026256],[0.75670876]
[2070.10491487],[29.48055192],[0.01433295],[0.00020564],[0.71479444]
[2065.49812985],[29.09349668],[0.01423427],[0.00020278],[0.72986748]
[710.86683451],[16.17526272],[0.03833344],[0.00147081],[0.55135068]
[2295.81790546],[30.63290798],[0.01404325],[0.00019737],[0.69533833]
[1530.16938908],[25.91862571],[0.01498996],[0.00022498],[0.69435131]
[2306.05621529],[31.55586044],[0.01494494],[0.00022377],[0.70262684]
[2396.48414559],[31.40418573],[0.01479622],[0.00021999],[0.68599805]
[2388.97633946],[31.81280273],[0.0133308],[0.0001778],[0.66279332]
[2355.4725823],[32.05475032],[0.01302316],[0.00016978],[0.66862344]
[2151.37626366],[29.63474785],[0.01421938],[0.00020239],[0.71656165]
[2298.08794336],[30.70771397],[0.01401409],[0.00019669],[0.71264544]
[2219.26908555],[30.16853907],[0.0151288],[0.00022896],[0.71872564]
[2218.46700267],[30.559546],[0.01442285],[0.0002082],[0.71550833]
[2405.72404405],[31.85137416],[0.01361451],[0.00018564],[0.68838616]
[1557.03558396],[25.92222695],[0.0127744],[0.00016324],[0.79452373]
[1063.0424382],[23.57329832],[0.01353102],[0.00018321],[0.66144694]
[1351.7818258],[27.19803136],[0.01271756],[0.00016183],[0.61399789]
[1272.35653705],[26.16600699],[0.01242244],[0.00015438],[0.63659199]
[1459.9000291],[27.92279765],[0.01210814],[0.00014665],[0.58138636]
[1183.70021135],[25.41749039],[0.01193625],[0.00014255],[0.6243487]
[1361.80224244],[26.77100903],[0.01363683],[0.00018624],[0.59260434]
[1282.02442621],[26.00316507],[0.0121999],[0.00014896],[0.58882457]
[1202.62271821],[24.84890611],[0.01275098],[0.00016263],[0.68234432]
[1189.90831705],[24.82011128],[0.0117376],[0.00013779],[0.72140164]
[1172.67619316],[24.68329652],[0.01183669],[0.00014018],[0.71381273]
[1277.35493687],[25.51160528],[0.01242049],[0.00015435],[0.6975478]
[1158.59952291],[24.45447962],[0.01256011],[0.0001578],[0.66830076]
[1503.13497289],[28.41316601],[0.01238507],[0.00015348],[0.59527155]
[1532.41668083],[28.94527554],[0.01215996],[0.00014807],[0.57518607]
[1447.5334551],[28.0596101],[0.01182576],[0.00013992],[0.58213969]
[1536.3005253],[27.93082753],[0.01312753],[0.00017238],[0.59543515]
[1260.88513325],[25.6634048],[0.0124508],[0.00015505],[0.60969849]
[1410.48918395],[27.3115087],[0.01139522],[0.00012992],[0.63508369]
[2345.70558407],[29.88714766],[0.05042762],[0.00256328],[0.70753954]
[2371.20531446],[30.12313249],[0.04277818],[0.00184798],[0.70265434]
[1949.5603523],[28.12053965],[0.02662644],[0.00071716],[0.67582514]
[1973.21719085],[28.96062747],[0.02115134],[0.00045006],[0.60037269]
[1792.61844393],[27.80469538],[0.02489321],[0.00062541],[0.66470779]
[1845.93492065],[27.86200279],[0.02306763],[0.00054265],[0.62744913]
[1951.20454947],[28.89968351],[0.02097605],[0.00044451],[0.61944479]
[1913.77712017],[28.94623144],[0.02244542],[0.0005104],[0.63111284]
[2298.76127667],[29.93682266],[0.04432667],[0.00197709],[0.70548286]
[2286.74237291],[30.03130068],[0.03828982],[0.00148384],[0.70281683]
[1837.89103152],[27.36716326],[0.0227088],[0.00051785],[0.66605686]
[2321.20210276],[29.99535599],[0.04977312],[0.00249986],[0.70647955]
[1913.87756519],[27.66645297],[0.02791969],[0.00079061],[0.63644594]
[1739.88030833],[26.55895876],[0.02346199],[0.00055364],[0.65311959]
[1707.08275793],[26.62790109],[0.02314708],[0.00053847],[0.6620893]
[2210.08118696],[28.79516614],[0.04596281],[0.00211616],[0.72509318]
[1438.74974882],[27.12453634],[0.01243548],[0.00015481],[0.53833293]
[1440.54425295],[26.87240197],[0.01351025],[0.00018268],[0.45108694]
[1408.11372967],[26.84311975],[0.01339306],[0.00017956],[0.42055124]
[1591.69431206],[29.05033587],[0.01207673],[0.00014589],[0.38795152]
[1106.29572347],[23.80661911],[0.01450798],[0.00021061],[0.41661424]
[1322.4172108],[26.22171864],[0.01424881],[0.00020306],[0.49377513]
[1438.64481752],[27.59787035],[0.01299128],[0.00016884],[0.5564833]
[1343.73814038],[26.65068214],[0.01284548],[0.00016501],[0.54219607]
[1326.12585812],[25.1134735],[0.01585323],[0.0002515],[0.26638449]
[1469.85157908],[27.1129943],[0.01438041],[0.00020702],[0.2858]
[1413.07189932],[27.23373509],[0.0130224],[0.00016975],[0.341629]
[1413.72516834],[27.08333808],[0.01438559],[0.00020804],[0.3744543]
[1450.37654196],[27.20554587],[0.01344022],[0.00018073],[0.30295273]
[1133.85746412],[23.23064783],[0.01538073],[0.00023673],[0.5373787]
[1378.8696186],[26.39070652],[0.01383397],[0.00019153],[0.47128701]
[1552.04014547],[28.30200261],[0.01386237],[0.00019223],[0.34795346]
[1470.1657447],[27.51240759],[0.01374867],[0.00018926],[0.30472416]
[1363.83129379],[26.04448808],[0.01510339],[0.00022845],[0.37295812]
