Contrast,Dissimilarity,Energy,ASM,Correlation
[985.26674758],[21.84216898],[0.0153779],[0.00024347],[0.66607683]
[1057.49701219],[22.80823591],[0.01405151],[0.00019854],[0.604083]
[1198.67028844],[22.45218501],[0.0179413],[0.00033024],[0.68275201]
[1335.96321345],[24.18516594],[0.0161446],[0.00026736],[0.65922126]
[1440.85998372],[25.86175991],[0.01548841],[0.00024862],[0.65378111]
[1139.51350251],[22.38480599],[0.0173501],[0.00031099],[0.71552489]
[1158.42794819],[22.3966117],[0.01705644],[0.00030056],[0.70740946]
[1177.54713348],[22.08035084],[0.01825153],[0.00033949],[0.6884003]
[1048.75964616],[21.66163654],[0.0155828],[0.0002452],[0.61903251]
[1207.70474019],[24.17263887],[0.01703095],[0.00030339],[0.70924686]
[1257.80326724],[23.1180255],[0.017183],[0.00030456],[0.6779373]
[1231.77753941],[23.02395552],[0.01668421],[0.00028513],[0.64295731]
[1530.99391674],[26.71898222],[0.01374541],[0.0001901],[0.54495049]
[1797.68481744],[30.29570665],[0.01105682],[0.00012261],[0.80394454]
[1833.08152811],[30.09552455],[0.01206688],[0.00014584],[0.71146966]
[1976.8752681],[29.85985038],[0.0123803],[0.00015373],[0.71946173]
[2243.14354209],[31.7339193],[0.01353988],[0.00018381],[0.68365231]
[2004.38887548],[30.31054706],[0.01440471],[0.00020787],[0.7118336]
[2114.71274842],[31.65860201],[0.01326431],[0.00017619],[0.77196851]
[2285.99290745],[33.12645425],[0.01156653],[0.00013394],[0.72143614]
[1992.21923842],[31.27693812],[0.01217398],[0.00014895],[0.78616656]
[2106.65021314],[31.02192509],[0.01608291],[0.00026111],[0.70556105]
[2137.78356364],[31.1617266],[0.01435592],[0.00020663],[0.68631325]
[2056.39695758],[32.09860218],[0.01164406],[0.00013614],[0.77197274]
[942.48032409],[19.20549796],[0.02301586],[0.0005349],[0.48601974]
[890.15622688],[19.8639798],[0.01760718],[0.0003104],[0.45549197]
[824.27450657],[19.53100438],[0.01685043],[0.00028462],[0.51404005]
[939.91688713],[21.0299962],[0.01611578],[0.0002602],[0.5008943]
[1040.35189167],[21.94261755],[0.01578346],[0.00024941],[0.47885559]
[1073.44748091],[21.95767122],[0.01647671],[0.00027243],[0.5231773]
[984.99627368],[21.2218682],[0.01811054],[0.00033016],[0.45551801]
[881.85679675],[20.40896971],[0.01631348],[0.00026628],[0.58390616]
[1037.29846726],[21.18775584],[0.0184687],[0.00034479],[0.49485115]
[930.02413318],[20.64654909],[0.01745742],[0.00030704],[0.50491333]
[890.10231098],[20.83437494],[0.01582266],[0.00025057],[0.50901525]
[1056.41108423],[21.84976259],[0.01642561],[0.00026999],[0.49970901]
[985.3670989],[20.71947635],[0.01784554],[0.00031889],[0.46950838]
[985.77427929],[21.09731824],[0.01646676],[0.00027148],[0.54713772]
[1052.04314199],[22.03599943],[0.01598882],[0.0002558],[0.4540029]
[958.47432773],[20.5884626],[0.01827186],[0.00033597],[0.45629331]
[1032.35531339],[22.03082678],[0.01714673],[0.00029563],[0.48841356]
[1012.96875243],[21.78717424],[0.016131],[0.00026042],[0.4970946]
[746.54984918],[19.0169599],[0.01743477],[0.00030522],[0.49247708]
[807.73915691],[19.10573246],[0.0175014],[0.00030676],[0.48035737]
[971.196806],[18.95275532],[0.02779705],[0.00079416],[0.30395295]
[1064.39748701],[21.44977901],[0.01876099],[0.00035217],[0.57142084]
[1005.6640968],[20.45981969],[0.01970094],[0.00038856],[0.45470646]
[1022.7413519],[19.79990657],[0.02145472],[0.00046315],[0.35511135]
[867.1321878],[19.84685549],[0.01744906],[0.00030604],[0.43719269]
[1002.07487283],[22.60843969],[0.01676349],[0.00028136],[0.64611659]
[941.09875927],[21.65970289],[0.01718801],[0.0002956],[0.68758696]
[960.4344592],[22.45894386],[0.0155604],[0.0002426],[0.66106443]
[992.70553697],[22.92980539],[0.01540816],[0.00023802],[0.65247482]
[1138.5587944],[24.20787132],[0.01541542],[0.00023851],[0.60785447]
[1256.63947232],[24.77311454],[0.01536234],[0.0002364],[0.62909174]
[921.31622711],[20.99435119],[0.01635319],[0.00026762],[0.70736062]
[1017.69813494],[22.41901232],[0.01705458],[0.0002911],[0.63353612]
[1017.21958367],[22.4273605],[0.01781596],[0.00031829],[0.64385663]
[1705.09697512],[28.49000781],[0.01270701],[0.00016154],[0.50196084]
[1769.36439392],[29.41671678],[0.01150327],[0.00013239],[0.54760635]
[1829.03603179],[30.17574742],[0.01135585],[0.00012902],[0.52614176]
[1729.68591099],[29.29779386],[0.0114113],[0.00013031],[0.54495312]
[1668.95746249],[29.21348174],[0.01161294],[0.00013489],[0.51237212]
[1703.16959831],[29.59368931],[0.01122036],[0.00012596],[0.57007259]
[1816.0968089],[29.63398029],[0.01217545],[0.00014835],[0.49993839]
[1711.92255451],[28.81148348],[0.01202028],[0.00014456],[0.54638942]
[1727.87839038],[29.31150539],[0.01183947],[0.00014035],[0.53734871]
[1633.81612311],[28.42039745],[0.01173468],[0.0001378],[0.55331264]
[1658.00023887],[28.35516495],[0.01222915],[0.00014969],[0.56288114]
[685.12937769],[15.21789329],[0.05294504],[0.00298679],[0.68267199]
[753.86660732],[15.74090832],[0.05436317],[0.00317975],[0.65208961]
[786.590049],[15.96471787],[0.05143488],[0.00277957],[0.62428608]
[470.11694529],[12.44670685],[0.03692185],[0.00144895],[0.60662207]
[611.77991308],[14.64596619],[0.05795095],[0.00363634],[0.583012]
[740.39066724],[15.6951847],[0.05579598],[0.00334128],[0.64016006]
[663.90290544],[15.16798894],[0.05748757],[0.00356122],[0.56232385]
[794.6668868],[16.17579646],[0.05121931],[0.00281133],[0.61564964]
[686.51232625],[15.43893039],[0.0536602],[0.00311063],[0.65250514]
[667.90274722],[15.05353671],[0.05213075],[0.0029542],[0.669948]
[770.66831693],[15.91657632],[0.04820383],[0.00246237],[0.62632837]
[575.11393321],[13.4376321],[0.06927837],[0.00485324],[0.69088242]
[617.52304938],[14.51176131],[0.03591119],[0.00132583],[0.70903411]
[473.11400837],[13.02813727],[0.02723045],[0.00074225],[0.65370145]
[654.74596825],[15.15762962],[0.03723209],[0.00146166],[0.69856176]
[639.71051332],[14.95510811],[0.04137607],[0.00178457],[0.70115382]
[570.72866306],[12.95061486],[0.09260879],[0.00870132],[0.70224744]
[632.74120322],[14.60924264],[0.05768299],[0.00358542],[0.68701494]
[607.9193723],[16.58968682],[0.02433091],[0.00059228],[0.45288324]
[594.60362114],[16.31732103],[0.0257104],[0.00066127],[0.46140216]
[644.89983209],[17.30216981],[0.02489538],[0.00062194],[0.45923056]
[754.05213999],[18.35976555],[0.0250982],[0.0006316],[0.39337106]
[516.7371181],[15.04784503],[0.02783024],[0.00077596],[0.58699511]
[448.6253603],[13.66085198],[0.02968434],[0.00088371],[0.68346589]
[689.79405226],[17.1422893],[0.02300187],[0.00052928],[0.3323285]
[750.98182512],[18.08262368],[0.02581282],[0.00066782],[0.38358482]
[571.44950475],[16.12598938],[0.02664764],[0.00071235],[0.45936815]
[538.60269368],[15.5327028],[0.02888032],[0.00083564],[0.46987086]
[687.69333783],[18.04181203],[0.02166488],[0.00047137],[0.46219913]
[530.42960852],[15.39830337],[0.02637147],[0.00069659],[0.58494708]
[709.06571243],[17.644329],[0.02178001],[0.00047475],[0.40039424]
[608.62987544],[16.2665618],[0.02384433],[0.00056901],[0.36795584]
[755.75177855],[16.59113963],[0.02869563],[0.00082451],[0.54324234]
[630.62282151],[16.98403218],[0.02458363],[0.00060472],[0.49584205]
[525.94051268],[15.29663727],[0.02583082],[0.00066732],[0.37400038]
[598.25142736],[16.67102639],[0.022851],[0.00052257],[0.48407374]
[942.16817362],[19.63377439],[0.02318185],[0.00053779],[0.47839942]
[418.49790913],[14.0619683],[0.02386919],[0.00057273],[0.57244962]
[562.07527113],[16.52231899],[0.01836959],[0.0003381],[0.58599299]
[513.86800876],[15.48080823],[0.01992593],[0.00039803],[0.59143302]
[414.29574388],[14.23085604],[0.02227671],[0.00049882],[0.58804869]
[418.73249791],[14.11111707],[0.02364682],[0.0005619],[0.60300575]
[418.99567457],[14.21383676],[0.02224455],[0.00049825],[0.59065243]
[449.66161232],[14.70358194],[0.02196995],[0.00048751],[0.57878893]
[553.55620683],[16.1147191],[0.02051964],[0.00042249],[0.51838475]
[520.26318088],[15.69092847],[0.02116621],[0.00044963],[0.53178612]
[476.31918488],[15.19761254],[0.02153649],[0.00046516],[0.55751169]
[430.68951046],[14.3849082],[0.0230424],[0.0005318],[0.56146976]
[393.57923924],[13.853761],[0.02276097],[0.00051901],[0.57026474]
[394.73386656],[13.74123327],[0.02283375],[0.00052313],[0.61270035]
[502.48421194],[14.98152257],[0.02119932],[0.00045065],[0.5948075]
[572.20592792],[16.32039109],[0.0187143],[0.00035052],[0.51719041]
[861.42937802],[19.95601728],[0.01661481],[0.00027607],[0.55976679]
[789.93733237],[19.08256982],[0.01754994],[0.00030811],[0.54170382]
[756.13775895],[18.72687016],[0.01846344],[0.00034092],[0.58779614]
[680.44333768],[17.94351668],[0.01757706],[0.00030908],[0.66628757]
[825.09969398],[19.37006352],[0.01710207],[0.00029266],[0.56605138]
[837.16317169],[19.52116139],[0.0174451],[0.00030451],[0.58736463]
[788.19974499],[19.24774443],[0.0162602],[0.00026451],[0.5232633]
[818.88941262],[19.41510367],[0.01700501],[0.00028922],[0.63901163]
[670.30315657],[17.3927561],[0.02076973],[0.00043165],[0.46049025]
[799.28762533],[19.21398933],[0.01751138],[0.00030699],[0.60851745]
[560.59748889],[15.94024857],[0.02060724],[0.0004248],[0.49422162]
[858.81300042],[19.83857619],[0.01634575],[0.00026725],[0.5443555]
[809.7825044],[19.10460685],[0.01683896],[0.0002836],[0.60970684]
[623.25936262],[16.98304569],[0.01899657],[0.00036101],[0.47799075]
[1292.27818985],[23.6427888],[0.01659159],[0.00027611],[0.75017632]
[843.41391533],[19.66405623],[0.019202],[0.00036908],[0.75845129]
[932.29146922],[20.49702359],[0.01703187],[0.00029042],[0.69045176]
[1299.83123216],[24.13328934],[0.01497726],[0.00022595],[0.75246425]
[1018.67023644],[21.79712428],[0.01572417],[0.00024745],[0.69347675]
[989.92432713],[20.77851076],[0.01756528],[0.00030928],[0.7219182]
[1019.84959906],[21.68668892],[0.01615495],[0.00026124],[0.65345604]
[1037.46300885],[21.7497549],[0.01640916],[0.00026942],[0.61837498]
[897.67005901],[20.51721098],[0.01689619],[0.000286],[0.7527939]
[1254.5680786],[23.84760788],[0.01522564],[0.00023328],[0.76744864]
[1367.36004325],[24.94718639],[0.01615492],[0.00026433],[0.7353945]
[1028.14458384],[21.82208838],[0.01551608],[0.00024088],[0.63447243]
[1126.55461221],[22.35067259],[0.01640489],[0.00026936],[0.64829455]
[1057.77166209],[22.06783002],[0.01595547],[0.00025482],[0.66883405]
[1259.7173508],[23.46097617],[0.01625272],[0.00026526],[0.76204693]
[1062.90876251],[22.24031231],[0.01568705],[0.00024673],[0.69069384]
[783.26955113],[19.19174299],[0.01882737],[0.00035573],[0.77050207]
[1234.82596093],[23.55839642],[0.01631488],[0.00026758],[0.76655586]
[977.42231379],[20.99883411],[0.01733571],[0.00030075],[0.64851803]
[1285.27132903],[23.98643081],[0.01592652],[0.00025525],[0.76912786]
[1169.23398922],[22.76367929],[0.01635215],[0.00026861],[0.78704785]
[1230.43880616],[23.42626345],[0.01556144],[0.00024516],[0.77033221]
[1255.69910983],[23.86367632],[0.01520958],[0.0002326],[0.75455029]
[1045.16088228],[21.62484141],[0.01595041],[0.00025471],[0.66686437]
[1326.58064685],[24.55468444],[0.01478171],[0.00021982],[0.74228757]
[1014.28562796],[21.72065802],[0.01564253],[0.00024496],[0.72004059]
[858.94232272],[19.86497842],[0.01747721],[0.00030635],[0.76374372]
[1038.20297114],[22.04549732],[0.01716933],[0.00029504],[0.64444828]
[995.05044021],[21.71336949],[0.01695459],[0.00028754],[0.63682995]
[1040.80981709],[21.55809686],[0.01806326],[0.00032633],[0.59198297]
[1031.01168118],[21.9600093],[0.01556665],[0.00024253],[0.66380865]
[986.27176773],[21.15807678],[0.01648739],[0.0002719],[0.6280589]
[965.53945185],[21.47790622],[0.01613725],[0.00026068],[0.6206761]
[1149.46498523],[22.6185425],[0.01656874],[0.00027608],[0.79498803]
[1320.16497627],[24.31292643],[0.01562425],[0.00024462],[0.74831857]
[998.9323436],[21.24142712],[0.0177817],[0.00031641],[0.61733375]
[974.10336782],[21.30245141],[0.01809357],[0.00032782],[0.68509278]
[1053.88844562],[22.04567879],[0.01613891],[0.00026073],[0.61299129]
[1324.22583232],[24.89621884],[0.01462866],[0.00021515],[0.74515539]
[997.15584945],[21.54111614],[0.01665193],[0.00027734],[0.61577162]
[1125.42191784],[22.93189096],[0.01569135],[0.00024679],[0.68089292]
[1009.29978657],[21.48515285],[0.016991],[0.00028897],[0.63894633]
[1100.32570162],[22.24299667],[0.01705376],[0.0002918],[0.63705215]
[1289.41259251],[24.08904685],[0.01659541],[0.00027656],[0.75279409]
[914.57411193],[20.37558202],[0.01796258],[0.00032299],[0.75785293]
[1312.79652482],[24.67466352],[0.01471859],[0.00021739],[0.75137087]
[1060.95518577],[22.33306203],[0.01590519],[0.0002531],[0.61929689]
[959.80197182],[21.40440095],[0.01552227],[0.00024116],[0.69970689]
[1090.7275221],[22.61364621],[0.0155488],[0.00024196],[0.67046071]
[1524.67899262],[28.32142227],[0.01424179],[0.00020397],[0.67886531]
[1542.48747644],[28.71702137],[0.01278703],[0.00016377],[0.67721583]
[1236.17158995],[25.59281443],[0.01325024],[0.00017559],[0.65423798]
[1355.79200352],[25.96881384],[0.01372049],[0.00018832],[0.63480693]
[1197.03977414],[24.48186993],[0.01417028],[0.00020084],[0.63846687]
[1330.24693824],[25.96067273],[0.01399648],[0.00019608],[0.60431495]
[1551.66742968],[28.82068399],[0.0116187],[0.00013509],[0.68203333]
[1583.01967079],[28.95380225],[0.01171857],[0.00013742],[0.68646865]
[1511.3227684],[28.37711608],[0.01165642],[0.00013603],[0.69090774]
[1256.75335475],[25.34895852],[0.01428997],[0.00020432],[0.62948521]
[1467.16359457],[27.59527834],[0.01222124],[0.00014954],[0.70568789]
[1581.82699217],[29.20614785],[0.01118026],[0.00012504],[0.6753397]
[1498.91562963],[28.2493721],[0.01165775],[0.00013595],[0.6853844]
[1559.40952175],[29.31309132],[0.01096928],[0.00012042],[0.66506566]
[1515.64809111],[28.53705417],[0.01157686],[0.00013406],[0.68268073]
[1229.26470081],[24.93675342],[0.01397136],[0.00019529],[0.63710217]
[1298.47552407],[25.58412286],[0.01370092],[0.00018776],[0.62580587]
[1847.09085261],[29.14382463],[0.01325359],[0.00017578],[0.63743657]
[1631.27465364],[27.16368451],[0.01377567],[0.00018997],[0.67041982]
[1754.61255075],[28.23322583],[0.01373984],[0.0001889],[0.6545466]
[1772.08368464],[28.72549256],[0.0132515],[0.00017568],[0.64520926]
[1583.13736176],[27.61803597],[0.01360556],[0.00018519],[0.65155906]
[1621.42485],[28.36682702],[0.01312754],[0.00017242],[0.63565527]
[1519.45108086],[27.20087471],[0.01362466],[0.00018566],[0.70300204]
[1748.13366562],[29.24130887],[0.01265377],[0.00016015],[0.67698896]
[1675.13811351],[28.45070807],[0.01557707],[0.00024344],[0.69472853]
[1596.41217875],[28.68425337],[0.01216691],[0.00014807],[0.64333818]
[1698.41767368],[28.66488279],[0.01307374],[0.00017096],[0.68667452]
[1766.65148775],[29.68472175],[0.01280696],[0.00016411],[0.6745836]
[1727.26678963],[28.2936322],[0.01352868],[0.00018311],[0.65410134]
[1560.81525223],[27.63157835],[0.01315507],[0.00017306],[0.65017021]
[1572.01428627],[27.57143395],[0.01352977],[0.0001831],[0.65276859]
[1851.60544999],[29.61604194],[0.01274597],[0.00016251],[0.62424233]
[2675.08974335],[33.84654077],[0.0139441],[0.0001945],[0.67337633]
[2186.69913379],[29.80389876],[0.01678951],[0.00028224],[0.72407941]
[2396.58742688],[31.3436168],[0.01546946],[0.00023964],[0.69877918]
[2596.63152395],[32.33542832],[0.01488986],[0.00022186],[0.69185107]
[2453.26320619],[31.22047634],[0.01456891],[0.00021243],[0.72025845]
[2036.90940167],[28.79116622],[0.01655607],[0.00027415],[0.6178049]
[2574.78722392],[33.36199044],[0.01574912],[0.00024911],[0.68649325]
[2691.75496287],[33.14668219],[0.01512418],[0.00022876],[0.65919635]
[2675.42171686],[33.24634095],[0.01478148],[0.00021855],[0.6638626]
[2731.88220082],[33.9278214],[0.01443134],[0.00020858],[0.65332992]
[927.85484405],[21.17430024],[0.01559155],[0.0002432],[0.68333498]
[1147.82912284],[23.69200629],[0.01431736],[0.00020503],[0.63574724]
[1148.46297592],[24.01926846],[0.01369215],[0.00018757],[0.63611625]
[1291.13149108],[25.29352472],[0.01381997],[0.00019104],[0.61403141]
[1076.20044758],[22.6776302],[0.01580352],[0.00024987],[0.61337189]
[1195.12300353],[24.4373575],[0.01475024],[0.00021771],[0.60316877]
[1074.71805763],[22.97851794],[0.01466999],[0.00021533],[0.62849007]
[1024.9219759],[22.29862089],[0.01531196],[0.00023464],[0.68965939]
[1031.46052287],[22.20350775],[0.01506561],[0.0002271],[0.70247955]
[1042.71511138],[22.08041432],[0.0157278],[0.00024761],[0.70494312]
[985.14573215],[21.94848555],[0.01460592],[0.00021346],[0.71382991]
[1028.39415697],[21.86320895],[0.01528569],[0.0002338],[0.66810309]
[1204.0609702],[24.51947592],[0.01393257],[0.00019418],[0.6237689]
[1255.42119093],[25.12769406],[0.0133123],[0.00017731],[0.60796184]
[908.29849786],[20.60714851],[0.01642977],[0.00027006],[0.58301517]
[1231.07067086],[24.21747058],[0.01455743],[0.00021207],[0.6128623]
[2077.09990337],[29.54756536],[0.04839768],[0.00236899],[0.72626267]
[2159.88616075],[29.92703225],[0.04967302],[0.00248577],[0.71934443]
[1907.33233056],[28.94280497],[0.02841743],[0.00082243],[0.6843294]
[1898.06268439],[29.96615071],[0.01781196],[0.00031973],[0.61219229]
[1787.76262025],[27.95228931],[0.02991218],[0.00091409],[0.69819143]
[1827.81599697],[29.43743979],[0.02073645],[0.00043272],[0.63177258]
[1812.13110002],[29.27256334],[0.02097886],[0.00045124],[0.63543063]
[1886.28033128],[29.95513549],[0.02007164],[0.00041225],[0.63369844]
[1987.87444021],[29.12928964],[0.03983673],[0.00160233],[0.73648946]
[2022.87665325],[29.55070063],[0.03869985],[0.00151029],[0.72220226]
[1693.99721858],[27.06997999],[0.0219529],[0.00048813],[0.68994243]
[2081.53473488],[29.38908373],[0.05041209],[0.00254637],[0.72687679]
[1876.51030314],[29.43939293],[0.02285582],[0.00052339],[0.63838739]
[1771.27525229],[28.26913205],[0.0234585],[0.0005518],[0.66557313]
[1690.40641991],[27.66326479],[0.02277472],[0.00052146],[0.68194337]
[2096.12695396],[29.79940971],[0.04126544],[0.00171829],[0.72030939]
[2063.19061719],[29.81342479],[0.03734908],[0.00141522],[0.72290069]
[1626.78077107],[27.03075569],[0.02154388],[0.00046662],[0.69593492]
[1214.55711733],[24.67502983],[0.01333572],[0.00017792],[0.57260473]
[950.07392674],[22.20140869],[0.01426064],[0.00020347],[0.52688882]
[1006.92744836],[22.89187014],[0.01326027],[0.00017601],[0.67022852]
[1090.51042129],[23.68221324],[0.01328401],[0.00017654],[0.47535213]
[824.44368926],[20.96046294],[0.01620577],[0.00026294],[0.41657994]
[1105.95170969],[24.11456403],[0.01408852],[0.00019856],[0.52822626]
[989.23665666],[22.89340624],[0.01349947],[0.00018224],[0.59079003]
[965.13904273],[22.84924436],[0.01324496],[0.00017549],[0.58888542]
[1030.0745402],[22.16753801],[0.01637377],[0.00026824],[0.28445773]
[1198.27905799],[24.31302131],[0.01473138],[0.00021711],[0.31306244]
[1146.34756093],[24.22268013],[0.01325065],[0.00017591],[0.63339248]
[927.79551706],[22.15190982],[0.01431186],[0.00020491],[0.45639863]
[990.77905196],[22.32902175],[0.01511064],[0.00022843],[0.38624632]
[973.05475741],[21.62717208],[0.01551776],[0.00024111],[0.5646419]
[940.82723021],[21.71985158],[0.01485602],[0.00022084],[0.54456418]
[1065.88130043],[23.32762258],[0.01436105],[0.00020641],[0.47861585]
[1149.29789686],[24.61419782],[0.01358816],[0.00018477],[0.46654808]
[1074.29018978],[23.41932526],[0.01425344],[0.00020341],[0.53206304]
[1020.86391303],[22.73449808],[0.01486841],[0.00022125],[0.37516251]
[1125.12904165],[23.76519656],[0.01466395],[0.00021529],[0.45788771]
