Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[976.16135395],[20.8081691],[0.0184498],[0.00034139],[0.32852081],0
[1024.90489851],[19.25604622],[0.01898752],[0.00036175],[0.78341479],0
[1360.42033228],[24.93536057],[0.01401759],[0.00019674],[0.47567218],0
[1056.05120693],[21.67818552],[0.01845583],[0.00034087],[0.31227974],0
[826.23480266],[18.52086814],[0.02054354],[0.00042266],[0.32376259],0
[753.25913181],[18.04365736],[0.02034498],[0.00041444],[0.34196766],0
[811.26905242],[17.7977475],[0.02128378],[0.00045487],[0.77030549],0
[633.35197827],[16.34832585],[0.02264952],[0.00051362],[0.37730624],0
[649.69780105],[16.14046642],[0.02415822],[0.00058482],[0.344551],0
[623.47810425],[16.53952014],[0.02721527],[0.00074788],[0.31171673],0
[742.83942225],[16.67485657],[0.02292747],[0.00052879],[0.85464078],0
[518.91682601],[14.40154035],[0.02949265],[0.00087149],[0.36310073],0
[1032.76207248],[19.57191999],[0.0226919],[0.00052421],[0.70599543],0
[304.81811805],[11.2096851],[0.03366272],[0.0011351],[0.4794984],0
[965.53237201],[18.50591446],[0.02204187],[0.00049082],[0.6486067],0
[769.67766517],[16.86886504],[0.01812189],[0.00032854],[0.7744945],0
[815.08109938],[16.8782548],[0.0258449],[0.00067349],[0.77868771],0
[742.29843255],[16.41550715],[0.01868934],[0.00034933],[0.7159021],0
[1376.80572522],[22.78341631],[0.02126841],[0.00045247],[0.66407407],0
[1693.75208228],[26.75843562],[0.01365177],[0.00018672],[0.37568458],0
[895.16598839],[17.66531365],[0.01820098],[0.00033134],[0.82749428],0
[690.24579462],[15.47101964],[0.02169786],[0.00047082],[0.74812767],0
[1028.83738816],[18.85906047],[0.02522958],[0.00063932],[0.71728568],0
[726.16033609],[15.82252855],[0.02089191],[0.00043651],[0.78190092],0
[1824.48714775],[24.7792624],[0.02097635],[0.00044067],[0.641257],0
[666.20149128],[16.00851154],[0.01981681],[0.00039272],[0.78262352],0
[913.53462246],[19.59358578],[0.01570484],[0.00024672],[0.72368303],0
[1180.10416931],[22.1014407],[0.01701243],[0.00028958],[0.43432651],0
[1017.74315894],[22.22462717],[0.01484854],[0.00022053],[0.50880188],0
[1093.33060191],[21.47532698],[0.01689612],[0.00028692],[0.73180829],0
[1263.68177976],[23.07584505],[0.01594026],[0.00025452],[0.63598287],0
[1734.76741296],[27.72053295],[0.01480017],[0.00021909],[0.4684841],0
[625.45816456],[14.29579161],[0.02395216],[0.00057377],[0.72625372],0
[1625.55668519],[26.12788678],[0.01353318],[0.00018339],[0.4134997],0
[1157.77004183],[22.26206245],[0.01742458],[0.00030433],[0.67143849],0
[1420.97255637],[24.25321248],[0.01862635],[0.00034702],[0.5993016],0
[763.17863763],[18.11190166],[0.02166929],[0.0004731],[0.81262191],0
[1029.01381408],[22.21097232],[0.01713459],[0.00029376],[0.52944197],0
[921.5773391],[20.91486018],[0.01634777],[0.00026731],[0.56798082],0
[380.84032774],[13.73508342],[0.02159605],[0.00046725],[0.6392078],0
[1072.02013653],[19.51459129],[0.01968345],[0.00038781],[0.66135775],0
[928.23792732],[19.95839989],[0.01591416],[0.00025347],[0.56277232],0
[1009.66303106],[22.66178594],[0.01426002],[0.00020351],[0.42538494],0
[1872.52898086],[29.07623989],[0.01251081],[0.00015701],[0.38154499],0
[1868.01376016],[28.47665745],[0.01336538],[0.00017887],[0.38545133],0
[1122.86955497],[23.75350891],[0.0139394],[0.00019448],[0.41673396],0
[1927.18977091],[29.53689433],[0.01248084],[0.0001574],[0.40110051],0
[1105.86838842],[23.5096828],[0.01374125],[0.00018951],[0.42452939],0
[1756.44425769],[27.93197855],[0.01322434],[0.00017786],[0.40931843],0
[1076.53223014],[23.0551182],[0.01526918],[0.00023974],[0.4444332],0
[1076.06611416],[23.05030115],[0.01503875],[0.00023138],[0.43889696],0
[1750.08910146],[27.64535663],[0.01482315],[0.00023497],[0.41669983],0
[952.92124344],[21.89649934],[0.01396745],[0.00019519],[0.51047898],0
[678.12639828],[16.82658227],[0.02308152],[0.0005437],[0.81315792],0
[1679.62437801],[25.97225273],[0.01450736],[0.00021066],[0.46081723],0
[349.2645926],[12.66710143],[0.01957477],[0.00038345],[0.74389686],0
[460.94435053],[14.74963485],[0.02002414],[0.00040172],[0.73129942],0
[1689.6452699],[26.3003525],[0.01366223],[0.00018738],[0.44790254],0
[492.16118132],[14.7931709],[0.02139959],[0.00045842],[0.73686097],0
[590.04274355],[15.97710709],[0.02107057],[0.00044444],[0.71026977],0
[542.64557212],[15.51202465],[0.02014566],[0.00040692],[0.72258878],0
[564.80388458],[15.70849687],[0.02135976],[0.00045728],[0.72513027],0
[589.82641963],[16.09938395],[0.0207216],[0.0004304],[0.70918047],0
[628.44210931],[16.40828949],[0.02143825],[0.00046087],[0.69888522],0
[554.47212741],[15.5323294],[0.02188533],[0.00048001],[0.71088283],0
[573.35199456],[15.55603893],[0.02216027],[0.00049219],[0.70438238],0
[673.42489213],[16.77904938],[0.02139364],[0.00045944],[0.66511159],0
[441.89025239],[14.14340357],[0.02424991],[0.00058943],[0.74749645],0
[1568.32488007],[25.37769687],[0.0134326],[0.00018075],[0.46947074],0
[552.86860242],[15.32930158],[0.02387362],[0.00057046],[0.70927159],0
[505.60474251],[14.96850698],[0.02145449],[0.0004609],[0.72372557],0
[547.53534696],[15.47062358],[0.02149305],[0.00046265],[0.71758983],0
[435.73631839],[14.03785206],[0.02169427],[0.00047166],[0.75629548],0
[430.7335078],[13.90658135],[0.02148085],[0.00046228],[0.75439595],0
[665.58428688],[16.73257011],[0.02066782],[0.0004282],[0.65787565],0
[442.27907372],[14.27235303],[0.02017444],[0.00040745],[0.75262935],0
[500.97244919],[15.26051828],[0.01939109],[0.00037625],[0.70706194],0
[423.80111039],[13.91573055],[0.02144075],[0.00046051],[0.78611027],0
[593.55631403],[16.40863444],[0.01956835],[0.00038327],[0.68174556],0
[1617.2871067],[25.24709727],[0.01393837],[0.00019466],[0.44460214],0
[1420.73981792],[24.42913881],[0.01330124],[0.00017838],[0.81549331],0
[1280.76164806],[23.2659097],[0.01501665],[0.00022569],[0.56963109],0
[466.82405989],[14.5000507],[0.02210218],[0.00049019],[0.76774816],0
[444.80469081],[14.10559195],[0.02310783],[0.00053524],[0.77144211],0
[472.4026255],[14.62572809],[0.02155694],[0.00046499],[0.70223691],0
[498.20212396],[14.88611986],[0.02158327],[0.0004661],[0.68851046],0
[377.84782464],[13.09906176],[0.02311186],[0.00053514],[0.78900231],0
[530.86357932],[15.16855905],[0.02131322],[0.00045469],[0.66664513],0
[397.60450629],[13.24053922],[0.02272463],[0.00051785],[0.77896582],0
[465.89295716],[14.51419367],[0.02152323],[0.00046385],[0.71004354],0
[468.62029408],[14.58798186],[0.02176229],[0.00047434],[0.70572947],0
[356.07269855],[12.84512588],[0.02283709],[0.00052259],[0.77784387],0
[1623.63626156],[25.10487143],[0.01435294],[0.00020701],[0.48222876],0
[290.84600529],[12.0394947],[0.02202988],[0.00048589],[0.73674112],0
[877.94093374],[18.23665295],[0.03470729],[0.00126386],[0.8736817],0
[1105.33127115],[18.1628978],[0.04957192],[0.00247668],[0.85578602],0
[1146.85597248],[18.09263365],[0.04698177],[0.00222721],[0.85958922],0
[1053.69406569],[17.80141866],[0.04327411],[0.00189419],[0.85588721],0
[920.92526434],[18.06006292],[0.03621656],[0.00132736],[0.87607597],0
[1039.01918139],[17.16192855],[0.048338],[0.00235765],[0.85982084],0
[1893.52019244],[27.34820622],[0.01349974],[0.00018316],[0.42368436],0
[1134.89691908],[18.03575457],[0.0808157],[0.00654304],[0.87256169],0
[1093.32499652],[18.17749681],[0.02868564],[0.00083573],[0.82439598],0
[1892.33797997],[27.75382169],[0.01432121],[0.00020591],[0.43656075],0
[1186.38212433],[18.38332404],[0.06110967],[0.00377157],[0.85457165],0
[1181.12973572],[19.9110399],[0.0500965],[0.00252764],[0.8529551],0
[1073.87284411],[16.89985153],[0.08121615],[0.0066218],[0.87708595],0
[1671.81517717],[24.50479119],[0.01692296],[0.00028962],[0.47733828],0
[1166.03522109],[17.06297046],[0.0772449],[0.00597876],[0.88496477],0
[1142.58156766],[17.81823745],[0.03707922],[0.00138929],[0.83685168],0
[1146.37326554],[18.70056799],[0.04215104],[0.00179763],[0.84915383],0
[1211.24797363],[18.11925428],[0.06021567],[0.00363585],[0.85640078],0
[1166.22200827],[17.39237597],[0.05538936],[0.0030819],[0.84871637],0
[1087.25987489],[17.12752149],[0.05107498],[0.00262783],[0.84768084],0
[1592.90396991],[23.76970964],[0.01688922],[0.00028816],[0.48628812],0
[412.26925087],[12.07832645],[0.0304063],[0.00092524],[0.69200297],0
[714.7619669],[19.44399676],[0.01651666],[0.0002766],[0.48112946],0
[436.62831763],[13.87263787],[0.02162729],[0.0004686],[0.65992811],0
[1656.12114106],[24.59966992],[0.01732717],[0.00030311],[0.47101298],0
[428.90272194],[13.55199364],[0.02156242],[0.00046594],[0.6281986],0
[486.8411455],[14.63393897],[0.02034785],[0.00041594],[0.62940075],0
[492.3040759],[14.62648823],[0.02505946],[0.0006349],[0.63149373],0
[367.60704933],[12.83557815],[0.02608246],[0.00068339],[0.63732593],0
[441.63481135],[13.92682343],[0.02464681],[0.00061285],[0.6206696],0
[375.90211642],[12.96840957],[0.02510739],[0.0006325],[0.64084803],0
[354.51337912],[12.68096346],[0.02447931],[0.0006047],[0.64664327],0
[404.37610876],[14.04438705],[0.02070197],[0.00043031],[0.65524554],0
[290.597836],[11.92664459],[0.02469655],[0.00061157],[0.6995449],0
[410.34246515],[13.78056629],[0.02346478],[0.00055285],[0.67339678],0
[1800.78264287],[25.73285069],[0.02046839],[0.00043043],[0.48980499],0
[416.23126813],[13.78488298],[0.02353016],[0.00055561],[0.70244337],0
[424.64418563],[14.02486664],[0.02172303],[0.00047359],[0.679505],0
[425.50423403],[13.9337665],[0.02308033],[0.00053823],[0.64933764],0
[311.92509862],[12.38373593],[0.0239275],[0.00057347],[0.68189036],0
[322.68710206],[12.51453581],[0.02212964],[0.00049006],[0.68918025],0
[387.35232536],[13.95765161],[0.01965087],[0.00038754],[0.68636487],0
[315.29224977],[12.2740127],[0.02326814],[0.00054211],[0.68237521],0
[315.70987543],[12.08535902],[0.02484842],[0.00061864],[0.68003853],0
[329.49400415],[12.3411317],[0.02433129],[0.0005962],[0.65874404],0
[340.48193355],[12.36556106],[0.02611998],[0.00068421],[0.63325861],0
[1731.93283923],[25.02593737],[0.01741392],[0.00030553],[0.46127757],0
[301.6874215],[11.74295518],[0.02544254],[0.00065407],[0.70886946],0
[416.44155915],[14.03201139],[0.02625728],[0.00071861],[0.73605942],0
[1521.51288375],[28.05011693],[0.01163788],[0.00013568],[0.47910147],0
[1675.67094374],[29.94512149],[0.01084209],[0.00011761],[0.43633304],0
[1668.19816042],[29.91677006],[0.01123908],[0.00012632],[0.40621257],0
[1503.76287072],[28.6973123],[0.01039516],[0.00010811],[0.57194692],0
[2049.6196443],[32.53055818],[0.01136705],[0.00012933],[0.39269524],0
[1023.36861446],[22.31105488],[0.01399977],[0.00019611],[0.51152278],0
[1541.43398686],[29.03235424],[0.01106872],[0.00012259],[0.49147629],0
[874.95233021],[20.84425574],[0.01624319],[0.0002642],[0.62955827],0
[1720.76505541],[29.95697709],[0.01120818],[0.00012586],[0.42798496],0
[1204.26999658],[23.14737898],[0.01573556],[0.00024779],[0.70210681],0
[1508.68239958],[27.97803862],[0.01153926],[0.00013329],[0.47177528],0
[1192.02254276],[24.4919926],[0.01216412],[0.00014821],[0.59851038],0
[1311.6142268],[25.77428952],[0.01224612],[0.00015008],[0.49546635],0
[1027.52744035],[22.8666508],[0.01243488],[0.00015469],[0.67208282],0
[956.61751121],[22.43803752],[0.01258818],[0.00015849],[0.64168238],0
[1847.99731775],[30.442048],[0.0111524],[0.00012456],[0.44128302],0
[2172.52048346],[28.62826621],[0.01447081],[0.00021155],[0.42488588],0
[1525.01386488],[28.78382323],[0.01116081],[0.00012472],[0.49804471],0
[1111.6339539],[19.53771938],[0.0205564],[0.00042259],[0.76574493],0
[1456.94852665],[27.81425504],[0.01139029],[0.00012987],[0.52000031],0
[1393.76801423],[26.06322545],[0.01209101],[0.00014622],[0.45631219],0
[1295.83264232],[26.70668074],[0.01188106],[0.00014117],[0.52597324],0
[1817.08964888],[27.89710146],[0.01409551],[0.00019958],[0.3275354],0
[1397.28084357],[27.82575448],[0.01129398],[0.00012762],[0.49129931],0
[1178.69234463],[22.61590509],[0.01442561],[0.00020821],[0.56377372],0
[2033.47045338],[31.75685494],[0.01477861],[0.00021941],[0.63002763],0
[1446.51287181],[27.83013613],[0.01255058],[0.00015777],[0.40619492],0
[1785.90335822],[26.37676211],[0.01419207],[0.00020174],[0.48618563],0
[1431.11028984],[28.02564573],[0.01133758],[0.00012893],[0.4756276],0
[1290.43120774],[27.16267925],[0.01133745],[0.00012877],[0.49209239],0
[1109.60220232],[21.98416209],[0.01359752],[0.00018502],[0.67052981],0
[1365.92136736],[25.51583193],[0.01266077],[0.00016046],[0.47659682],0
[1742.41658228],[31.06632261],[0.01101756],[0.00012151],[0.36953421],0
[880.6183173],[21.11934719],[0.01373229],[0.00018884],[0.54910058],0
[1609.99297016],[29.98088806],[0.01141233],[0.00013033],[0.35694571],0
[1178.46982757],[25.54725522],[0.01211362],[0.00014696],[0.46760624],0
[1198.91713984],[21.13997959],[0.0170061],[0.00028942],[0.43231371],0
[1745.91283459],[25.69904422],[0.01431597],[0.00020576],[0.47781203],0
[642.80645801],[17.20828337],[0.01770363],[0.00031348],[0.47561666],0
[1029.03504484],[19.50220455],[0.01630084],[0.00026825],[0.86702726],0
[1904.05463563],[32.64924263],[0.01069122],[0.00011436],[0.4617039],0
[1263.96772826],[24.44999554],[0.01350064],[0.00018228],[0.74221403],0
[1480.84658308],[27.38560512],[0.01412894],[0.00019993],[0.6609907],0
[1298.96520473],[25.54580617],[0.01627544],[0.00026551],[0.50642462],0
[1439.16753763],[24.65355351],[0.01460303],[0.00021356],[0.61437978],0
[924.27167535],[21.32276975],[0.01482679],[0.00022022],[0.53534457],0
[1118.16563356],[22.62731075],[0.01743982],[0.00030457],[0.39702255],0
[969.0139481],[20.12261248],[0.01649753],[0.00027251],[0.50391445],0
[996.77766181],[23.88368471],[0.01221162],[0.00014917],[0.55278932],0
[1138.98751016],[21.32046695],[0.01807705],[0.00032687],[0.48096188],0
[983.81883325],[22.71095624],[0.01363084],[0.00018594],[0.53890311],0
[1417.15433306],[26.81295237],[0.01392668],[0.00019397],[0.69550666],0
[1224.09614807],[22.23462944],[0.01826221],[0.00033401],[0.4882998],0
[1010.64663058],[18.47202316],[0.02214668],[0.00049085],[0.6270898],0
[907.81041207],[19.14175985],[0.01820323],[0.00033161],[0.6927068],0
[639.87206471],[16.01225986],[0.02596854],[0.00067483],[0.71509503],0
[1580.98114297],[24.51595481],[0.01849115],[0.00034253],[0.60625963],0
[400.89873998],[13.67867686],[0.02342507],[0.00054966],[0.45399128],0
[580.25217522],[14.91557465],[0.02430107],[0.00059206],[0.55382063],0
[1554.95754985],[24.29982276],[0.0184498],[0.0003417],[0.57607655],0
[371.15631801],[14.24484287],[0.02061273],[0.0004251],[0.47363376],0
[2233.54097733],[29.11730436],[0.01448822],[0.00021179],[0.40636491],0
[971.49979542],[19.27834213],[0.02354049],[0.00055509],[0.74934898],0
[768.75633243],[18.77488541],[0.02007468],[0.00040331],[0.36109974],0
[939.58776396],[21.47075928],[0.01592663],[0.00025404],[0.53344408],0
[508.38209962],[16.72488559],[0.01754089],[0.00030819],[0.48957211],0
[683.05328253],[19.09038531],[0.01694758],[0.0002882],[0.37019529],0
[872.22111191],[21.85026419],[0.01428054],[0.00020483],[0.37329086],0
[722.48156682],[20.14565691],[0.01506675],[0.00022725],[0.50024021],0
[930.93973477],[19.83962873],[0.02149338],[0.00046555],[0.68145476],0
[900.96615899],[22.8129407],[0.01363758],[0.00018619],[0.433536],0
[643.73999925],[15.08565213],[0.0318625],[0.00102399],[0.76520219],0
[1314.66841185],[26.87143528],[0.01174097],[0.00013788],[0.4914024],0
[1156.40700902],[25.09956028],[0.01284303],[0.0001659],[0.37350896],0
[1064.47728906],[25.26742715],[0.01170907],[0.00013727],[0.47456485],0
[1328.84165715],[27.22956963],[0.01115168],[0.00012442],[0.46682439],0
[1063.73863462],[21.39684397],[0.02504406],[0.0006304],[0.63331976],0
[1041.80821864],[25.1603347],[0.01144668],[0.00013115],[0.50181249],0
[1041.0746082],[22.17739374],[0.02805994],[0.00082057],[0.45361878],0
[2071.96562224],[27.62041098],[0.01634437],[0.00026982],[0.44062163],0
[1081.23371554],[24.70388966],[0.01131991],[0.00012825],[0.60169446],0
[1123.28857127],[22.99737881],[0.01982981],[0.00040996],[0.57579995],0
[734.33235958],[16.20364942],[0.0413113],[0.00171446],[0.68259831],0
[612.61796993],[19.2090809],[0.01424877],[0.00020323],[0.52160796],0
[1246.79092431],[24.31482177],[0.01444002],[0.00020925],[0.63912748],0
[881.56221498],[21.20712535],[0.01394426],[0.00019454],[0.57485781],0
[539.33600053],[15.73542806],[0.01842052],[0.00033971],[0.54142742],0
[426.34505589],[15.64936443],[0.01834385],[0.0003367],[0.47227474],0
[699.52834368],[17.46557368],[0.01799358],[0.00032382],[0.69880711],0
[421.5939873],[15.8110289],[0.01653397],[0.00027346],[0.52456274],0
[954.39411151],[20.52825574],[0.01654729],[0.00027722],[0.60770283],0
[548.70061722],[17.77235315],[0.01526127],[0.00023305],[0.52673692],0
[400.26026498],[13.60661634],[0.02101366],[0.00045008],[0.72132149],0
[951.65659434],[20.1868166],[0.02583459],[0.00067416],[0.47957604],0
[1167.90800777],[23.20032584],[0.02030565],[0.00041574],[0.53872671],0
[137.47668287],[7.87853222],[0.03423298],[0.00117456],[0.79885822],0
[997.86940776],[21.42868586],[0.01862736],[0.00034995],[0.57239464],0
[2562.87575975],[31.04766511],[0.03101636],[0.00097453],[0.5332291],0
[1036.9216128],[22.45022812],[0.01556545],[0.00024264],[0.5599701],0
[1205.94883695],[24.41134388],[0.01466565],[0.00021509],[0.42576909],0
[1043.23699627],[22.37274151],[0.01655208],[0.0002753],[0.55482659],0
[938.83046774],[21.1139147],[0.01955528],[0.00038472],[0.65138388],0
[834.63687177],[19.97233521],[0.01767188],[0.00031455],[0.6868216],0
[814.8197221],[19.40814551],[0.0196271],[0.00038762],[0.70985503],0
[821.69749228],[19.1926454],[0.02136237],[0.00045691],[0.71539548],0
[928.253579],[20.93449858],[0.01957444],[0.00038319],[0.56730368],0
[916.14760653],[20.08542501],[0.02123441],[0.00045148],[0.67468415],0
[956.66029886],[20.57086857],[0.02104381],[0.00044338],[0.65914495],0
[977.71088634],[20.95982454],[0.02018123],[0.00040801],[0.67482315],0
[984.96847473],[21.04977593],[0.02015757],[0.000407],[0.66685381],0
[893.18612152],[19.98800084],[0.0197802],[0.00039179],[0.6783079],0
[885.55639464],[19.73359319],[0.01979575],[0.00039242],[0.68547803],0
[857.97459863],[19.3392763],[0.02028382],[0.00041204],[0.66256612],0
[907.26521564],[20.02972346],[0.01976918],[0.00039108],[0.68407956],0
[929.76994228],[20.13692436],[0.02049334],[0.00042024],[0.67835874],0
[901.3699271],[19.75621315],[0.02413935],[0.00058456],[0.68015628],0
[852.19171629],[19.69556259],[0.02009548],[0.00040613],[0.70017479],0
[780.4214151],[18.68532835],[0.02166393],[0.00047175],[0.71123231],0
[1355.96061329],[26.60378187],[0.01176486],[0.00013854],[0.57709445],0
[894.53626969],[20.09578624],[0.02248513],[0.00050754],[0.67374973],0
[897.49685866],[20.09650886],[0.02305472],[0.0005335],[0.66897056],0
[974.49935871],[21.4982565],[0.01733033],[0.00030175],[0.62074987],0
[921.61646086],[21.21201065],[0.01600173],[0.00025623],[0.61356878],0
[922.19744393],[20.84655096],[0.01617928],[0.00026182],[0.66171797],0
[815.92023569],[19.17681495],[0.01983977],[0.00039394],[0.68155284],0
[901.9984269],[20.31549526],[0.01917377],[0.00036793],[0.67771064],0
[795.01456776],[19.58674129],[0.01750028],[0.0003069],[0.70763752],0
[973.06574066],[19.98475256],[0.02189043],[0.00047949],[0.69699152],0
[975.70308641],[21.20486654],[0.01654224],[0.00027399],[0.51572568],0
[1313.50150242],[26.86879989],[0.0116278],[0.00013526],[0.58425996],0
[870.85358221],[18.0307491],[0.02505105],[0.00063658],[0.75163562],0
